-0.00242915,0.000176991
0.018218623,0.001061947
0.031578947,0.001946903
0.046153846,0.002920354
0.06194332,0.003982301
0.081376518,0.004955752
0.094736842,0.005663717
0.112955466,0.006371681
0.128744939,0.00699115
0.148178138,0.007610619
0.173684211,0.00840708
0.206477733,0.009115044
0.236842105,0.009734513
0.272064777,0.010176991
0.313360324,0.010619469
0.349797571,0.010884956
0.370445344,0.010973451
0.395951417,0.011150442
0.425101215,0.011150442
0.454251012,0.011150442
0.493117409,0.010973451
0.544129555,0.01079646
0.584210526,0.010442478
0.635222672,0.009911504
0.672874494,0.009469027
0.711740891,0.008849558
0.744534413,0.008141593
0.768825911,0.007256637
0.736032389,0.006548673
0.709311741,0.006637168
0.676518219,0.006725664
0.629149798,0.00699115
0.580566802,0.00699115
0.559919028,0.00699115
0.54291498,0.006460177
0.562348178,0.005221239
0.6,0.004159292
0.636437247,0.003451327
0.671659919,0.002831858
0.700809717,0.002477876
0.731174089,0.002035398
0.755465587,0.001769912
0.782186235,0.001415929
0.808906883,0.001238938
0.84048583,0.000884956
0.872064777,0.000619469
0.908502024,0.000353982
0.944939271,0.000176991
0.981376518,0
1.025101215,-8.84956E-05
1.056680162,0
1.091902834,0.000176991
1.139271255,0.000707965
1.161133603,0.000973451
1.192712551,0.001504425
1.220647773,0.002212389
1.248582996,0.00300885
1.278947368,0.004247788
1.294736842,0.005044248
